"No.","timestamp","sourceIP","destinationIP","protocol","packetLength","Source Port","Destination Port","Data","Source","Reassembled in","info"
"648","1549886772.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"649","1549886773.460113","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"650","1549886773.463241","","","IEEE 802.15.4","5","","","","","","Ack"
"651","1549886773.476625","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"652","1549886773.492919","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"653","1549886773.496048","","","IEEE 802.15.4","5","","","","","","Ack"
"654","1549886773.509903","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"655","1549886773.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"656","1549886774.690241","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"657","1549886774.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"658","1549886775.526975","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"659","1549886775.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"660","1549886776.453887","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"661","1549886776.457017","","","IEEE 802.15.4","5","","","","","","Ack"
"662","1549886776.470406","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"663","1549886776.487701","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"664","1549886776.490830","","","IEEE 802.15.4","5","","","","","","Ack"
"665","1549886776.499267","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"666","1549886776.502300","","","IEEE 802.15.4","5","","","","","","Ack"
"667","1549886776.504590","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"668","1549886776.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"669","1549886777.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"670","1549886778.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"671","1549886779.510371","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"672","1549886779.527741","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"673","1549886779.530869","","","IEEE 802.15.4","5","","","","","","Ack"
"674","1549886779.539429","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"675","1549886779.542558","","","IEEE 802.15.4","5","","","","","","Ack"
"676","1549886779.545053","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"677","1549886779.563927","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"678","1549886779.690240","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"679","1549886779.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"680","1549886780.526974","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"681","1549886780.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"682","1549886781.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"683","1549886781.851714","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"684","1549886781.854843","","","IEEE 802.15.4","5","","","","","","Ack"
"685","1549886782.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"686","1549886782.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"687","1549886783.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"688","1549886783.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"689","1549886784.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"690","1549886784.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"691","1549886784.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"692","1549886785.045716","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"693","1549886785.048844","","","IEEE 802.15.4","5","","","","","","Ack"
"694","1549886785.057404","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"695","1549886785.060532","","","IEEE 802.15.4","5","","","","","","Ack"
"696","1549886785.069123","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"697","1549886785.072156","","","IEEE 802.15.4","5","","","","","","Ack"
"698","1549886785.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"699","1549886785.512268","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"700","1549886785.515300","","","IEEE 802.15.4","5","","","","","","Ack"
"701","1549886785.526974","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"702","1549886785.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"703","1549886786.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"704","1549886786.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"705","1549886787.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"706","1549886787.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"707","1549886788.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"708","1549886788.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"709","1549886789.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"710","1549886789.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"711","1549886789.727477","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"712","1549886789.730510","","","IEEE 802.15.4","5","","","","","","Ack"
"713","1549886789.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"714","1549886790.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"715","1549886790.526974","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"716","1549886790.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"717","1549886791.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"718","1549886791.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"719","1549886792.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"720","1549886792.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"721","1549886793.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"722","1549886793.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"723","1549886794.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"724","1549886794.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"725","1549886794.723541","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"726","1549886794.726573","","","IEEE 802.15.4","5","","","","","","Ack"
"727","1549886794.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"728","1549886795.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"729","1549886795.526974","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"730","1549886795.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"731","1549886796.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"732","1549886796.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"733","1549886797.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"734","1549886797.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"735","1549886798.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"736","1549886798.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"737","1549886799.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"738","1549886799.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"739","1549886799.735230","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"740","1549886799.738264","","","IEEE 802.15.4","5","","","","","","Ack"
"741","1549886799.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"742","1549886800.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"743","1549886800.556155","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","1704040100053030303030303030303030303030303031","","","1884  >  1884 Len=23"
"744","1549886801.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"745","1549886802.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"746","1549886803.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"747","1549886803.515595","aaaa::1","aaaa::212:7402:2:202","UDP","83","1884","1884","030500","","","1884  >  1884 Len=3"
"748","1549886803.518660","","","IEEE 802.15.4","5","","","","","","Ack"
"749","1549886803.531899","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"750","1549886804.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"751","1549886804.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"752","1549886805.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"753","1549886806.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"754","1549886806.535134","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"755","1549886806.940216","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"756","1549886806.943344","","","IEEE 802.15.4","5","","","","","","Ack"
"757","1549886806.952149","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"758","1549886806.955279","","","IEEE 802.15.4","5","","","","","","Ack"
"759","1549886806.957122","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"760","1549886806.975598","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"761","1549886807.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"762","1549886808.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"763","1549886808.527020","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"764","1549886809.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"765","1549886809.653241","fe80::212:7403:3:303","fe80::212:7402:2:202","ICMPv6","102","","","","","","RPL Control (DODAG Information Object)"
"766","1549886809.690210","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"767","1549886809.709014","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"768","1549886809.712142","","","IEEE 802.15.4","5","","","","","","Ack"
"769","1549886809.721100","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"770","1549886809.724229","","","IEEE 802.15.4","5","","","","","","Ack"
"771","1549886809.726218","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"772","1549886809.745157","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"773","1549886809.843140","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"774","1549886809.846172","","","IEEE 802.15.4","5","","","","","","Ack"
"775","1549886810.495014","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"776","1549886811.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"777","1549886812.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"778","1549886812.513366","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"779","1549886812.516494","","","IEEE 802.15.4","5","","","","","","Ack"
"780","1549886812.525452","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"781","1549886812.528582","","","IEEE 802.15.4","5","","","","","","Ack"
"782","1549886812.529848","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"783","1549886812.549392","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"784","1549886813.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"785","1549886813.527021","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"786","1549886814.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"787","1549886814.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"788","1549886815.360139","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"789","1549886815.363267","","","IEEE 802.15.4","5","","","","","","Ack"
"790","1549886815.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"791","1549886815.513275","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"792","1549886815.516404","","","IEEE 802.15.4","5","","","","","","Ack"
"793","1549886815.525237","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"794","1549886815.528271","","","IEEE 802.15.4","5","","","","","","Ack"
"795","1549886815.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"796","1549886816.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"797","1549886816.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"798","1549886817.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"799","1549886817.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"800","1549886818.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"801","1549886818.526975","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"802","1549886818.554901","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"803","1549886818.557934","","","IEEE 802.15.4","5","","","","","","Ack"
"804","1549886818.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"805","1549886819.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"806","1549886819.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"807","1549886819.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"808","1549886820.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"809","1549886820.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"810","1549886821.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"811","1549886821.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"812","1549886822.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"813","1549886822.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"814","1549886823.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"815","1549886823.526975","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"816","1549886823.575287","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"817","1549886823.578319","","","IEEE 802.15.4","5","","","","","","Ack"
"818","1549886823.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"819","1549886824.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"820","1549886824.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"821","1549886824.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"822","1549886825.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"823","1549886825.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"824","1549886826.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"825","1549886826.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"826","1549886827.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"827","1549886827.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"828","1549886828.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"829","1549886828.526975","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"830","1549886828.554840","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"831","1549886828.557873","","","IEEE 802.15.4","5","","","","","","Ack"
"832","1549886828.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"833","1549886829.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"834","1549886829.622834","fe80::212:7402:2:202","fe80::212:7403:3:303","ICMPv6","102","","","","","","RPL Control (DODAG Information Object)"
"835","1549886829.690195","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"836","1549886829.831775","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"837","1549886830.494995","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"838","1549886830.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"839","1549886831.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"840","1549886831.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"841","1549886832.494976","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"842","1549886832.831756","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
